Date,Close/Last,Volume,Open,High,Low
02/11/2021,$143.54,3828731,$143.00,$144.35,$142.41
02/10/2021,$142.46,4125714,$142.45,$142.60,$140.90
02/09/2021,$141.79,3436347,$143.60,$144.22,$141.70
02/08/2021,$143.41,6304300,$145.15,$145.88,$142.80
02/05/2021,$145.11,6151478,$141.34,$145.5717,$141.29
02/04/2021,$140.63,4533707,$139.55,$141.05,$138.92
02/03/2021,$138.63,4678553,$139.70,$140.06,$138.01
02/02/2021,$139.59,7132823,$137.06,$139.86,$136.75
02/01/2021,$135.71,4366833,$135.37,$136.05,$133.30
01/29/2021,$133.59,7166051,$133.95,$135.025,$132.15
01/28/2021,$134.72,6244598,$132.36,$136.37,$131.50
01/27/2021,$131.02,7815862,$132.22,$132.86,$130.2668
01/26/2021,$135.10,5312341,$137.76,$137.845,$134.7138
01/25/2021,$137.55,5998739,$138.99,$139.18,$134.74
01/22/2021,$139.35,4150453,$141.09,$141.88,$139.31
01/21/2021,$141.61,4013667,$142.41,$143.813,$141.125
01/20/2021,$142.80,4654404,$140.38,$143.21,$140.01
01/19/2021,$139.27,6537800,$140.99,$141.2166,$138.41
01/15/2021,$140.72,6412351,$140.56,$142.38,$139.88
01/14/2021,$141.30,4104024,$143.66,$144.90,$140.93
01/13/2021,$143.04,3330127,$144.83,$145.1265,$142.43
01/12/2021,$145.05,3678834,$146.50,$146.85,$144.38
01/11/2021,$147.05,4254143,$146.00,$147.10,$144.8006
01/08/2021,$146.35,3950741,$145.55,$146.82,$144.9001
01/07/2021,$144.95,5256940,$143.20,$145.64,$143.00
01/06/2021,$142.35,6072939,$141.25,$143.5699,$139.53
01/05/2021,$141.23,4163149,$138.60,$141.66,$138.60
01/04/2021,$140.10,6178517,$142.85,$142.97,$138.32
12/31/2020,$141.47,2949915,$141.70,$141.79,$140.37
12/30/2020,$141.58,3052122,$142.16,$142.61,$140.66
12/29/2020,$141.57,3232430,$142.83,$143.06,$140.43
12/28/2020,$142.43,4081534,$142.54,$142.92,$141.0438
12/24/2020,$141.60,1821900,$141.10,$142.19,$141.10
12/23/2020,$141.76,3388279,$142.56,$143.60,$141.70
12/22/2020,$142.45,6341604,$143.05,$143.47,$141.09
12/21/2020,$144.02,16111270,$144.82,$147.95,$142.51
12/18/2020,$137.28,17970790,$141.09,$141.14,$137.17
12/17/2020,$140.50,8726997,$139.92,$140.74,$138.75
12/16/2020,$138.34,6573449,$139.07,$140.49,$137.46
12/15/2020,$139.39,7642595,$137.43,$139.44,$137.2491
12/14/2020,$136.28,7598952,$138.92,$139.00,$136.20
12/11/2020,$137.41,4172439,$137.39,$138.14,$136.23
12/10/2020,$137.58,4511003,$138.28,$139.14,$137.24
12/09/2020,$138.79,4341305,$140.57,$140.57,$138.27
12/08/2020,$139.12,6953582,$138.24,$140.4373,$137.65
12/07/2020,$138.75,4590776,$137.00,$138.86,$136.80
12/04/2020,$137.19,4344036,$137.08,$137.40,$135.64
12/03/2020,$136.96,4930860,$135.10,$137.95,$135.00
12/02/2020,$135.58,4132965,$135.16,$136.32,$134.67
12/01/2020,$135.44,3834460,$136.44,$136.50,$134.75
11/30/2020,$134.70,9652509,$133.91,$135.29,$132.69
11/27/2020,$134.25,3506832,$136.00,$136.13,$133.34
11/25/2020,$135.54,4484836,$134.25,$135.7999,$133.62
11/24/2020,$134.70,7205789,$135.00,$135.99,$134.21
11/23/2020,$134.13,6119342,$134.38,$134.89,$133.09
11/20/2020,$132.98,4320046,$133.30,$133.53,$131.91
11/19/2020,$131.91,4642765,$131.92,$132.11,$129.93
11/18/2020,$131.63,5573008,$133.07,$133.98,$131.53
11/17/2020,$132.21,7002945,$130.48,$132.60,$129.11
11/16/2020,$130.11,6116435,$129.46,$130.32,$127.37
11/13/2020,$128.28,3986719,$127.91,$128.60,$126.83
11/12/2020,$126.64,4797416,$126.62,$127.8386,$125.625
11/11/2020,$127.66,6058668,$128.69,$129.7985,$127.18
11/10/2020,$127.71,8014744,$130.05,$130.115,$126.25
11/09/2020,$128.95,7491728,$135.06,$136.35,$128.7652
11/06/2020,$128.90,2954049,$129.91,$129.91,$128.3477
11/05/2020,$129.70,3940003,$129.19,$130.41,$128.46
11/04/2020,$127.34,5061798,$125.33,$128.93,$125.26
11/03/2020,$124.59,3490891,$124.01,$125.50,$123.19
11/02/2020,$122.39,4740373,$122.37,$124.10,$121.10
10/30/2020,$120.08,7792405,$123.66,$123.66,$118.80
10/29/2020,$122.86,4947049,$122.28,$124.19,$121.15
10/28/2020,$122.08,8618312,$125.28,$126.40,$121.04
10/27/2020,$127.99,2985686,$128.78,$129.49,$127.90
10/26/2020,$128.37,5422455,$129.06,$129.62,$126.68
10/23/2020,$129.99,4046580,$130.00,$130.60,$128.65
10/22/2020,$130.02,2870984,$129.60,$130.26,$128.8601
10/21/2020,$129.43,4916342,$128.50,$131.38,$128.45
10/20/2020,$128.49,3800038,$128.00,$129.90,$127.72
10/19/2020,$127.43,5160899,$129.10,$129.78,$127.05
10/16/2020,$128.00,6011173,$129.51,$130.19,$127.55
10/15/2020,$129.00,4236054,$126.48,$129.0999,$126.11
10/14/2020,$127.66,3587295,$129.53,$129.60,$127.01
10/13/2020,$129.20,4245130,$128.05,$129.87,$127.96
10/12/2020,$129.46,5136511,$131.19,$131.34,$129.26
10/09/2020,$130.98,4293374,$129.99,$131.19,$129.3254
10/08/2020,$129.71,3595578,$130.40,$130.9289,$129.51
10/07/2020,$130.06,4390483,$128.40,$130.41,$128.25
10/06/2020,$127.65,5978001,$128.84,$130.44,$127.2654
10/05/2020,$127.91,8270269,$127.07,$128.50,$126.45
10/02/2020,$126.64,7491067,$124.35,$126.80,$123.59
10/01/2020,$126.64,5637175,$127.73,$127.73,$125.31
09/30/2020,$125.54,8699679,$126.10,$127.28,$125.1647
09/29/2020,$126.35,7799668,$124.34,$127.10,$123.96
09/28/2020,$124.32,7524978,$125.16,$126.19,$123.885
09/25/2020,$124.23,9182784,$123.65,$124.75,$122.27
09/24/2020,$124.75,13485770,$126.44,$127.54,$123.30
09/23/2020,$127.11,37822650,$130.22,$130.38,$125.26
09/22/2020,$116.87,13007210,$113.10,$117.20,$112.85
09/21/2020,$113.37,8486367,$112.95,$114.06,$111.74
09/18/2020,$114.66,12876570,$115.43,$117.91,$114.49
09/17/2020,$116.36,7376390,$117.34,$118.55,$115.80
09/16/2020,$118.59,7027588,$118.31,$119.69,$118.16
09/15/2020,$119.27,5934181,$119.70,$120.48,$119.18
09/14/2020,$119.28,4990315,$118.50,$119.93,$118.17
09/11/2020,$118.00,8565234,$116.76,$119.25,$116.42
09/10/2020,$114.79,5033067,$115.90,$118.227,$113.9975
09/09/2020,$114.90,5997890,$113.02,$116.21,$112.83
09/08/2020,$112.72,5300108,$111.29,$113.84,$110.54
09/04/2020,$112.40,5157736,$112.96,$113.75,$110.21
09/03/2020,$112.85,7264372,$116.80,$116.90,$112.00
09/02/2020,$116.80,6775355,$115.06,$117.41,$114.50
09/01/2020,$114.84,4913969,$112.00,$114.90,$111.83
08/31/2020,$111.89,3519833,$112.14,$112.52,$111.14
08/28/2020,$112.29,3731407,$111.01,$112.67,$110.57
08/27/2020,$110.84,4391019,$111.99,$112.79,$110.50
08/26/2020,$111.53,4477854,$111.92,$112.09,$111.29
08/25/2020,$111.51,4380921,$112.00,$112.28,$111.09
08/24/2020,$111.83,8173259,$110.00,$112.00,$109.90
08/21/2020,$109.75,5563994,$108.00,$109.77,$107.75
08/20/2020,$108.01,4304290,$107.56,$108.74,$107.35
08/19/2020,$108.39,9508077,$107.69,$109.69,$107.35
08/18/2020,$106.97,5023006,$106.46,$107.00,$105.47
08/17/2020,$105.66,3017135,$106.50,$106.50,$105.115
08/14/2020,$106.43,2985847,$106.12,$106.78,$105.46
08/13/2020,$106.52,4281727,$105.30,$106.99,$105.20
08/12/2020,$105.22,4715042,$105.72,$105.89,$103.38
08/11/2020,$105.12,5400716,$106.85,$107.3299,$104.86
08/10/2020,$105.41,12677960,$102.47,$106.83,$102.40
08/07/2020,$101.86,5545605,$101.00,$101.91,$99.89
08/06/2020,$100.45,4061160,$100.64,$101.18,$100.03
08/05/2020,$100.94,7227111,$97.12,$101.25,$97.08
08/04/2020,$97.33,7539319,$97.79,$97.95,$96.55
08/03/2020,$98.33,5474074,$98.03,$99.29,$97.82
07/31/2020,$97.61,5510394,$96.89,$97.65,$96.30
07/30/2020,$96.82,4018367,$96.47,$97.23,$95.7965
07/29/2020,$96.97,6872745,$96.43,$97.55,$96.295
07/28/2020,$96.27,3822584,$96.95,$97.47,$96.16
07/27/2020,$97.21,4273442,$96.96,$98.40,$96.89
07/24/2020,$98.43,5638435,$98.14,$99.36,$97.7007
07/23/2020,$98.30,4530464,$98.35,$100.18,$97.72
07/22/2020,$98.91,4097303,$98.16,$98.99,$97.91
07/21/2020,$98.36,5857099,$96.92,$99.00,$96.10
07/20/2020,$95.65,5822281,$95.50,$96.35,$95.11
07/17/2020,$96.28,7406714,$96.95,$97.23,$96.04
07/16/2020,$97.26,3595025,$97.50,$98.23,$97.04
07/15/2020,$98.54,5343651,$98.41,$99.04,$97.31
07/14/2020,$96.76,4850623,$96.33,$97.25,$95.51
07/13/2020,$96.46,4845621,$98.25,$98.94,$96.26
07/10/2020,$97.99,3967111,$97.00,$98.05,$95.72
07/09/2020,$96.99,6282261,$98.55,$98.91,$96.37
07/08/2020,$98.84,5634590,$97.50,$98.98,$96.96
07/07/2020,$97.07,6352887,$99.22,$99.55,$96.92
07/06/2020,$99.95,4995015,$99.62,$100.03,$99.04
07/02/2020,$98.43,5355296,$98.78,$99.66,$98.02
07/01/2020,$97.40,5733768,$98.50,$98.7152,$97.11
06/30/2020,$98.05,9065532,$96.00,$98.30,$95.64
06/29/2020,$95.87,9624172,$93.70,$96.00,$93.70
06/26/2020,$93.67,24918520,$98.50,$98.78,$93.57
06/25/2020,$101.40,11531400,$99.23,$101.68,$98.80
06/24/2020,$100.08,8611585,$100.94,$101.85,$98.09
06/23/2020,$101.92,6498975,$101.15,$102.22,$100.71
06/22/2020,$99.51,6918184,$96.85,$99.54,$96.0162
06/19/2020,$95.78,10302900,$99.97,$99.98,$95.78
06/18/2020,$98.45,4392371,$98.69,$99.42,$97.85
06/17/2020,$99.21,3405545,$99.00,$100.24,$98.89
06/16/2020,$99.04,6056391,$101.25,$101.34,$97.72
06/15/2020,$97.84,8647885,$93.90,$98.08,$93.44
06/12/2020,$96.43,7416393,$97.80,$97.80,$94.7401
06/11/2020,$95.17,10976920,$98.38,$98.99,$94.88
06/10/2020,$102.12,5194156,$103.00,$103.15,$101.7127
06/09/2020,$102.63,5385911,$102.82,$103.77,$102.43
06/08/2020,$104.29,6165363,$103.05,$104.30,$102.71
06/05/2020,$102.71,8363601,$104.00,$104.69,$102.125
06/04/2020,$101.28,8775038,$103.66,$103.9033,$100.47
06/03/2020,$104.11,5867680,$101.26,$104.55,$101.12
06/02/2020,$100.74,10798730,$99.42,$100.88,$98.82
06/01/2020,$99.54,4299739,$98.40,$99.78,$97.89
05/29/2020,$98.58,10333350,$98.19,$99.25,$96.93
05/28/2020,$98.46,7262328,$100.09,$100.69,$98.25
05/27/2020,$99.87,7915885,$98.12,$99.99,$97.62
05/26/2020,$96.62,7185192,$95.98,$97.43,$95.28
05/22/2020,$93.75,4049578,$94.42,$94.65,$93.35
05/21/2020,$94.26,7504258,$92.88,$94.38,$92.37
05/20/2020,$92.95,6346990,$93.20,$93.86,$92.70
05/19/2020,$91.51,6514141,$90.85,$93.82,$90.82
05/18/2020,$91.04,8519615,$90.49,$91.60,$89.88
05/15/2020,$86.99,9164990,$85.25,$87.23,$84.88
05/14/2020,$86.55,7431774,$85.00,$86.58,$84.11
05/13/2020,$86.02,6739827,$87.38,$87.74,$85.20
05/12/2020,$88.26,5622578,$91.53,$91.67,$88.15
05/11/2020,$90.93,4937550,$89.45,$91.42,$89.14
05/08/2020,$90.46,5489391,$90.11,$90.64,$89.5874
05/07/2020,$88.56,4566317,$89.40,$90.24,$88.375
05/06/2020,$88.44,7342304,$88.05,$88.69,$87.43
05/05/2020,$87.20,6321466,$86.54,$88.525,$86.03
05/04/2020,$85.75,6349037,$84.68,$85.80,$84.31
05/01/2020,$85.54,6151242,$85.67,$86.105,$84.81
04/30/2020,$87.18,9371430,$87.00,$88.00,$86.505
04/29/2020,$88.07,9461406,$90.00,$91.39,$87.83
04/28/2020,$88.80,5145355,$90.55,$90.71,$88.63
04/27/2020,$89.37,6875240,$88.38,$89.87,$87.31
04/24/2020,$88.37,4450191,$88.89,$89.12,$87.645
04/23/2020,$87.35,5343535,$88.94,$89.53,$87.26
04/22/2020,$88.77,6463929,$86.98,$89.44,$86.42
04/21/2020,$85.20,6596992,$85.99,$86.90,$85.09
04/20/2020,$87.90,7244372,$88.43,$89.44,$87.52
04/17/2020,$89.91,8111384,$89.00,$90.25,$88.36
04/16/2020,$86.30,9373831,$85.43,$86.53,$84.55
04/15/2020,$85.04,8053875,$84.87,$85.875,$83.71
04/14/2020,$87.47,6397244,$85.95,$87.77,$85.48
04/13/2020,$84.46,5077961,$85.80,$85.99,$84.14
04/09/2020,$86.79,7773978,$86.69,$87.3896,$85.16
04/08/2020,$85.30,6642735,$84.70,$85.77,$83.61
04/07/2020,$84.16,10468060,$88.70,$88.87,$84.03
04/06/2020,$84.63,11266500,$81.91,$85.04,$81.21
04/03/2020,$78.86,8476870,$79.36,$79.79,$77.905
04/02/2020,$80.14,12731460,$79.00,$81.60,$77.16
04/01/2020,$79.23,9771306,$79.49,$81.18,$78.53
03/31/2020,$82.74,9618581,$85.13,$85.73,$82.40
03/30/2020,$85.38,10960130,$84.00,$85.96,$81.50
03/27/2020,$83.23,14183380,$81.70,$85.74,$79.51
03/26/2020,$84.30,17204690,$80.17,$86.86,$80.01
03/25/2020,$79.01,27053250,$80.11,$83.4899,$76.20
03/24/2020,$72.33,18849460,$65.70,$72.66,$64.00
03/23/2020,$62.80,17690000,$65.00,$66.88,$60.58
03/20/2020,$67.45,15761860,$71.51,$74.06,$67.20
03/19/2020,$70.34,16177150,$67.04,$72.71,$64.15
03/18/2020,$68.04,19498810,$64.79,$68.33,$60.00
03/17/2020,$69.84,17122100,$67.51,$73.3299,$62.40
03/16/2020,$66.79,17976680,$65.28,$72.97,$63.37
03/13/2020,$75.58,21859580,$78.20,$78.20,$71.76
03/12/2020,$74.20,21534810,$78.23,$78.49,$73.00
03/11/2020,$84.00,16172670,$84.00,$84.625,$82.07
03/10/2020,$88.30,12755880,$86.69,$88.40,$82.88
03/09/2020,$84.11,13272740,$81.89,$86.74,$80.92
03/06/2020,$88.36,12336710,$88.36,$89.39,$85.88
03/05/2020,$90.58,8851096,$91.26,$91.68,$89.94
03/04/2020,$93.79,6904443,$92.08,$93.82,$90.84
03/03/2020,$90.93,14767610,$92.74,$94.98,$90.57
03/02/2020,$92.68,14102050,$89.60,$93.14,$87.91
02/28/2020,$89.38,16565660,$86.03,$89.47,$85.15
02/27/2020,$88.55,12825660,$90.00,$93.06,$88.50
02/26/2020,$92.00,9308916,$93.08,$94.65,$91.99
02/25/2020,$92.90,9602121,$96.35,$96.76,$92.62
02/24/2020,$95.91,8364218,$95.54,$97.07,$95.25
02/21/2020,$100.25,5750854,$102.00,$102.08,$99.63
02/20/2020,$102.53,6427606,$102.46,$102.63,$100.55
02/19/2020,$102.46,6200501,$102.66,$103.39,$102.43
02/18/2020,$102.00,4916709,$103.00,$103.38,$101.61
02/14/2020,$103.54,4305480,$103.53,$103.89,$102.445
02/13/2020,$103.37,5386913,$102.51,$103.74,$101.68
02/12/2020,$103.00,8075612,$100.74,$103.08,$100.44
02/11/2020,$100.02,4871893,$100.07,$100.35,$99.44
02/10/2020,$100.02,4213929,$99.22,$100.51,$99.00
02/07/2020,$99.44,4122035,$99.81,$100.40,$98.97
02/06/2020,$100.27,5641823,$100.90,$101.53,$100.155
02/05/2020,$100.54,6108309,$101.76,$101.97,$99.53
02/04/2020,$101.38,6559561,$101.91,$102.78,$101.26
02/03/2020,$99.27,9727690,$99.00,$100.92,$98.57
01/31/2020,$96.30,8780345,$98.11,$98.45,$95.92
01/30/2020,$98.19,7065065,$99.02,$99.75,$97.37
01/29/2020,$99.84,4504110,$101.07,$101.30,$99.17
01/28/2020,$100.41,5673193,$100.34,$101.05,$99.52
01/27/2020,$100.24,9841427,$98.21,$100.71,$98.01
01/24/2020,$102.03,3839278,$103.59,$103.89,$101.66
01/23/2020,$103.02,7102868,$104.03,$104.37,$102.62
01/22/2020,$104.49,5031401,$105.00,$105.62,$104.42
01/21/2020,$104.58,4854693,$104.25,$104.69,$103.81
01/17/2020,$104.53,6271369,$103.43,$104.55,$103.34
01/16/2020,$103.37,6571710,$102.88,$103.57,$102.85
01/15/2020,$102.79,4209191,$103.25,$103.6999,$102.475
01/14/2020,$102.92,5088633,$102.45,$103.89,$102.35
01/13/2020,$102.16,6722718,$101.00,$102.34,$100.82
01/10/2020,$100.90,5135459,$101.89,$101.93,$100.76
01/09/2020,$101.48,5007639,$101.94,$102.41,$101.385
01/08/2020,$101.55,4942205,$101.31,$102.14,$100.85
01/07/2020,$101.78,6818719,$101.81,$102.74,$100.8126
01/06/2020,$101.83,4612752,$100.95,$101.84,$100.8686
01/03/2020,$101.92,4542003,$100.59,$102.00,$100.31
01/02/2020,$102.20,5644162,$101.36,$102.21,$101.015
12/31/2019,$101.31,3213979,$100.58,$101.39,$100.51
12/30/2019,$100.80,3496131,$101.54,$101.61,$100.46
12/27/2019,$101.57,5307896,$101.00,$101.79,$100.99
12/26/2019,$100.71,3710616,$100.34,$100.75,$100.11
12/24/2019,$100.14,3328094,$99.83,$100.66,$99.76
12/23/2019,$100.04,6351639,$100.23,$100.69,$99.55
12/20/2019,$99.96,17646650,$101.00,$101.40,$98.85
12/19/2019,$101.15,12370930,$100.50,$101.27,$99.63
12/18/2019,$100.57,7340058,$100.195,$100.79,$99.58
12/17/2019,$99.65,7054362,$99.38,$100.17,$99.05
12/16/2019,$98.81,8214040,$98.14,$99.34,$98.06
12/13/2019,$97.77,5248136,$97.43,$98.29,$96.91
12/12/2019,$97.72,4763208,$97.32,$98.18,$96.90
12/11/2019,$97.18,4319849,$96.90,$97.32,$96.65
12/10/2019,$97.01,4234325,$96.76,$97.59,$96.63
12/09/2019,$96.63,6579399,$97.02,$97.63,$96.16
12/06/2019,$97.00,6369262,$96.56,$97.31,$96.38
12/05/2019,$95.79,6946016,$95.88,$95.95,$94.682
12/04/2019,$93.72,4456371,$92.81,$93.7871,$92.73
12/03/2019,$92.46,5995990,$92.48,$92.545,$91.31
12/02/2019,$93.56,3893216,$94.09,$94.28,$92.98
11/29/2019,$93.49,2541808,$94.37,$94.61,$93.39
11/27/2019,$94.14,4017613,$93.50,$94.38,$93.50
11/26/2019,$93.33,5908540,$93.38,$93.63,$93.02
11/25/2019,$92.90,5419903,$93.78,$93.97,$92.74
11/22/2019,$93.34,4264394,$92.21,$93.3499,$91.93
11/21/2019,$92.16,5493063,$92.62,$93.30,$92.07
11/20/2019,$93.05,6235624,$94.11,$94.40,$92.77
11/19/2019,$93.61,5382247,$94.61,$95.12,$93.06
11/18/2019,$94.18,6165745,$93.50,$94.26,$92.91
11/15/2019,$93.04,6785736,$92.14,$93.56,$91.96
11/14/2019,$91.27,6035607,$91.49,$91.96,$90.72
11/13/2019,$91.29,5955836,$89.73,$91.55,$89.57
11/12/2019,$89.50,3982543,$90.31,$92.03,$89.49
11/11/2019,$90.05,3247447,$89.37,$90.10,$89.37
11/08/2019,$89.81,4555402,$90.28,$90.35,$89.29
11/07/2019,$90.40,7110290,$90.47,$90.60,$89.77
11/06/2019,$89.48,7033830,$90.64,$90.72,$88.74
11/05/2019,$89.88,5589669,$90.15,$90.335,$89.54
11/04/2019,$89.86,8161181,$90.13,$90.563,$89.32
11/01/2019,$89.18,5263599,$90.18,$90.528,$89.00
10/31/2019,$89.55,6752001,$90.00,$90.41,$88.94
10/30/2019,$90.19,8127544,$89.45,$90.27,$89.35
10/29/2019,$89.28,9044652,$90.85,$90.92,$89.13
10/28/2019,$90.85,10304700,$91.06,$91.30,$90.17
10/25/2019,$90.92,8147156,$91.44,$91.83,$90.75
10/24/2019,$91.50,12134860,$92.68,$92.87,$90.99
10/23/2019,$92.32,11985170,$95.03,$95.54,$92.12
10/22/2019,$95.60,5492396,$96.06,$96.83,$95.52
10/21/2019,$96.22,5368220,$96.61,$96.87,$95.42
10/18/2019,$96.10,6209222,$94.81,$96.455,$94.80
10/17/2019,$95.56,3447921,$95.565,$95.89,$94.97
10/16/2019,$94.88,4885561,$94.09,$95.14,$94.07
10/15/2019,$94.79,4301375,$95.00,$95.18,$94.12
10/14/2019,$94.88,4713929,$94.20,$95.25,$94.05
10/11/2019,$93.88,6254127,$94.00,$94.57,$93.56
10/10/2019,$93.00,5870707,$93.50,$93.50,$92.72
10/09/2019,$92.52,5136966,$92.41,$93.045,$91.82
10/08/2019,$91.75,7299682,$90.45,$92.71,$90.41
10/07/2019,$93.17,4987534,$92.50,$93.92,$92.40
10/04/2019,$93.07,4580028,$92.22,$93.17,$91.93
10/03/2019,$92.22,5934889,$91.31,$92.32,$90.35
10/02/2019,$91.49,6974361,$91.47,$91.84,$90.57
10/01/2019,$92.28,8504893,$94.13,$94.75,$92.06
09/30/2019,$93.92,7659423,$92.53,$94.08,$92.50
09/27/2019,$92.31,6424104,$91.85,$92.86,$91.60
09/26/2019,$92.17,10539860,$91.62,$92.45,$90.25
09/25/2019,$90.81,25406830,$91.78,$92.79,$90.15
09/24/2019,$87.18,11247830,$88.45,$88.69,$86.76
09/23/2019,$87.69,4871541,$86.98,$88.02,$86.795
09/20/2019,$86.68,7032347,$88.00,$88.485,$86.67
09/19/2019,$87.70,4235531,$88.40,$88.72,$87.505
09/18/2019,$88.08,4745365,$87.65,$88.40,$87.21
09/17/2019,$87.59,3269921,$86.77,$87.64,$86.47
09/16/2019,$87.27,4171743,$87.09,$87.82,$86.67
09/13/2019,$87.32,5894673,$88.25,$88.79,$87.30
09/12/2019,$87.67,4057450,$87.10,$88.07,$86.22
09/11/2019,$86.75,4623276,$86.96,$87.245,$85.8725
09/10/2019,$86.83,7072680,$88.26,$88.63,$86.29
09/09/2019,$88.67,4282442,$88.94,$89.35,$88.42
09/06/2019,$88.69,3625337,$88.40,$88.98,$88.02
09/05/2019,$88.42,6328520,$87.28,$88.6152,$87.28
09/04/2019,$86.35,4166481,$85.58,$86.50,$85.50
09/03/2019,$84.67,6360877,$84.00,$84.83,$83.62
08/30/2019,$84.50,5235369,$85.70,$85.99,$84.4083
08/29/2019,$85.38,5102066,$84.22,$85.77,$84.17
08/28/2019,$83.48,4129761,$81.90,$83.59,$81.72
08/27/2019,$82.03,3842507,$82.63,$83.18,$82.00
08/26/2019,$82.25,4336049,$81.44,$82.28,$80.7442
08/23/2019,$80.44,8499257,$82.02,$82.76,$80.03
08/22/2019,$83.31,5571618,$83.00,$83.72,$82.50
08/21/2019,$82.74,6454171,$81.94,$82.84,$81.63
08/20/2019,$80.53,5903126,$80.72,$81.23,$79.45
08/19/2019,$81.13,7027942,$82.00,$82.34,$80.83
08/16/2019,$80.28,5648999,$80.09,$80.56,$79.25
08/15/2019,$79.51,6713615,$80.93,$81.30,$79.44
08/14/2019,$81.03,7266253,$81.24,$81.69,$80.51
08/13/2019,$83.32,6940602,$81.17,$84.15,$80.85
08/12/2019,$81.65,3762631,$81.41,$81.95,$81.18
08/09/2019,$81.98,5460193,$83.14,$83.43,$81.32
08/08/2019,$83.00,6208980,$81.81,$83.36,$81.6092
08/07/2019,$81.28,6275010,$80.50,$81.82,$80.09
08/06/2019,$81.30,8664534,$79.85,$81.59,$79.49
08/05/2019,$78.97,8493272,$79.66,$80.05,$78.185
08/02/2019,$81.14,8761409,$82.53,$83.24,$80.79
08/01/2019,$83.12,7871849,$85.26,$86.77,$82.70
07/31/2019,$86.03,5818168,$87.09,$87.27,$85.55
07/30/2019,$87.20,3562999,$86.82,$87.9108,$86.36
07/29/2019,$87.62,4387337,$87.65,$87.87,$87.18
07/26/2019,$87.54,3707249,$87.44,$87.84,$86.77
07/25/2019,$87.28,4546496,$86.82,$87.50,$86.59
07/24/2019,$86.70,6362911,$86.65,$87.21,$86.305
07/23/2019,$86.70,5659933,$86.64,$87.10,$86.23
07/22/2019,$85.97,6810325,$86.56,$86.99,$85.83
07/19/2019,$86.55,6635634,$87.73,$87.88,$86.48
07/18/2019,$87.44,4609157,$87.63,$87.76,$86.755
07/17/2019,$87.50,4461701,$88.42,$88.685,$87.44
07/16/2019,$88.60,5812813,$89.50,$89.7077,$88.57
07/15/2019,$89.48,3751294,$89.06,$89.87,$89.06
07/12/2019,$89.12,4240956,$88.18,$89.31,$88.01
07/11/2019,$88.29,3942358,$87.71,$88.30,$87.40
07/10/2019,$87.44,5985455,$88.48,$88.94,$87.39
07/09/2019,$88.04,6219722,$88.10,$88.80,$87.82
07/08/2019,$88.48,7051999,$86.06,$88.52,$85.97
07/05/2019,$86.82,6440908,$85.80,$86.91,$85.42
07/03/2019,$86.20,4012837,$85.33,$86.2901,$85.12
07/02/2019,$84.96,7189294,$85.36,$85.47,$84.22
07/01/2019,$85.41,6607555,$84.93,$86.28,$84.90
06/28/2019,$83.95,12443840,$83.99,$84.75,$82.67
06/27/2019,$83.66,11436710,$82.93,$83.77,$82.93
06/26/2019,$82.55,5838460,$83.15,$83.69,$82.44
06/25/2019,$82.62,7339868,$84.60,$84.69,$82.16
06/24/2019,$84.50,8043728,$86.00,$86.85,$84.365
06/21/2019,$85.75,9289833,$85.16,$85.75,$84.60
06/20/2019,$85.24,6163840,$84.90,$85.67,$84.42
06/19/2019,$83.55,6217785,$83.73,$83.90,$83.14
06/18/2019,$84.30,6456476,$82.70,$84.645,$82.50
06/17/2019,$82.11,5101891,$83.34,$83.46,$82.01
06/14/2019,$83.44,4355606,$83.51,$83.855,$83.04
06/13/2019,$83.61,3383394,$83.15,$83.915,$83.045
06/12/2019,$82.63,4026188,$83.48,$84.02,$82.52
06/11/2019,$83.26,3939370,$83.65,$84.335,$83.125
06/10/2019,$82.58,4419758,$83.75,$84.20,$82.45
06/07/2019,$83.41,3891114,$83.09,$83.68,$82.81
06/06/2019,$82.45,4952974,$82.72,$83.06,$82.08
06/05/2019,$82.72,8173198,$82.29,$82.90,$81.93
06/04/2019,$81.62,7526860,$79.30,$81.65,$78.78
06/03/2019,$77.96,11665480,$77.24,$78.58,$77.08
05/31/2019,$77.14,8891080,$78.00,$78.26,$77.07
05/30/2019,$79.26,6177832,$78.92,$79.73,$78.61
05/29/2019,$78.87,10116910,$80.71,$80.86,$77.70
05/28/2019,$81.20,7927485,$82.85,$83.19,$81.13
05/24/2019,$82.16,5998980,$82.20,$83.17,$82.09
05/23/2019,$82.64,9704192,$82.50,$83.06,$81.99
05/22/2019,$83.20,5237761,$82.99,$83.34,$82.76
05/21/2019,$83.64,5762586,$83.36,$83.80,$82.51
05/20/2019,$82.85,7182345,$83.80,$83.80,$82.735
05/17/2019,$84.57,5068366,$83.51,$85.515,$83.50
05/16/2019,$84.28,6745317,$84.51,$85.40,$84.20
05/15/2019,$84.01,4862202,$83.17,$84.49,$82.94
05/14/2019,$83.67,7529248,$82.78,$84.00,$82.06
05/13/2019,$82.53,6445267,$81.65,$82.63,$81.32
05/10/2019,$83.95,5450504,$82.78,$84.27,$82.19
05/09/2019,$82.98,6336567,$82.21,$83.01,$81.5355
05/08/2019,$82.77,9501257,$82.43,$83.99,$82.14
05/07/2019,$82.54,9811257,$83.02,$83.63,$81.83
05/06/2019,$83.57,12836650,$83.77,$83.87,$82.86
05/03/2019,$85.70,6798283,$85.90,$86.30,$85.695
